字頻序號,字,部首,筆畫,出現頻次,累積頻次,出現百分比,累積百分比
4393,躊,足,21,2,1206238,0.00016570,99.93877202
4394,亓,二,4,2,1206240,0.00016570,99.93893772
4395,殲,歹,21,2,1206242,0.00016570,99.93910342
4396,狒,犬,8,2,1206244,0.00016570,99.93926912
4397,蹙,足,18,2,1206246,0.00016570,99.93943482
4398,酌,酉,10,2,1206248,0.00016570,99.93960052
4399,懾,心,21,2,1206250,0.00016570,99.93976622
4400,耆,老,10,2,1206252,0.00016570,99.93993192
4401,贅,貝,18,2,1206254,0.00016570,99.94009762
4402,偌,人,11,2,1206256,0.00016570,99.94026332
4403,蹣,足,18,2,1206258,0.00016570,99.94042902
4404,舨,舟,10,2,1206260,0.00016570,99.94059472
4405,夔,て,21,2,1206262,0.00016570,99.94076042
4406,浥,水,10,2,1206264,0.00016570,99.94092612
4407,鷥,鳥,23,2,1206266,0.00016570,99.94109182
4408,浹,水,10,2,1206268,0.00016570,99.94125752
4409,鎗,金,18,2,1206270,0.00016570,99.94142322
4410,娩,女,10,2,1206272,0.00016570,99.94158892
4411,蹶,足,19,2,1206274,0.00016570,99.94175462
4412,唆,口,10,2,1206276,0.00016570,99.94192032
4413,矇,目,19,2,1206278,0.00016570,99.94208602
4414,奚,大,10,2,1206280,0.00016570,99.94225172
4415,鎬,金,18,2,1206282,0.00016570,99.94241742
4416,秣,禾,10,2,1206284,0.00016570,99.94258312
4417,簣,竹,18,2,1206286,0.00016570,99.94274882
4418,啜,口,11,2,1206288,0.00016570,99.94291452
4419,鎔,金,18,2,1206290,0.00016570,99.94308022
4420,涇,水,10,2,1206292,0.00016570,99.94324592
4421,臚,肉,20,2,1206294,0.00016570,99.94341162
4422,朕,月,10,2,1206296,0.00016570,99.94357732
4423,繹,糸,19,2,1206298,0.00016570,99.94374302
4424,惘,心,11,2,1206300,0.00016570,99.94390872
4425,鏤,金,19,2,1206302,0.00016570,99.94407442
4426,瓠,瓜,11,2,1206304,0.00016570,99.94424012
4427,椋,木,12,2,1206306,0.00016570,99.94440582
4428,疵,ば,11,2,1206308,0.00016570,99.94457152
4429,脛,肉,11,2,1206310,0.00016570,99.94473722
4430,崧,山,11,2,1206312,0.00016570,99.94490292
4431,旒,方,12,2,1206314,0.00016570,99.94506862
4432,梱,木,11,2,1206316,0.00016570,99.94523432
4433,瓞,瓜,10,2,1206318,0.00016570,99.94540002
4434,耜,耒,11,2,1206320,0.00016570,99.94556572
4435,軫,車,12,2,1206322,0.00016570,99.94573142
4436,猖,犬,11,2,1206324,0.00016570,99.94589712
4437,膾,肉,17,2,1206326,0.00016570,99.94606282
4438,翎,羽,11,2,1206328,0.00016570,99.94622852
4439,燠,火,17,2,1206330,0.00016570,99.94639422
4440,幀,巾,12,2,1206332,0.00016570,99.94655992
4441,螟,虫,16,2,1206334,0.00016570,99.94672562
4442,晤,日,11,2,1206336,0.00016570,99.94689132
4443,霏,雨,16,2,1206338,0.00016570,99.94705702
4444,暄,日,13,2,1206340,0.00016570,99.94722272
4445,翱,羽,16,2,1206342,0.00016570,99.94738842
4446,楔,木,13,2,1206344,0.00016570,99.94755412
4447,臻,至,16,2,1206346,0.00016570,99.94771982
4448,彙,ぬ,13,2,1206348,0.00016570,99.94788552
4449,瀛,水,19,2,1206350,0.00016570,99.94805122
4450,楹,木,13,2,1206352,0.00016570,99.94821692
4451,禳,示,22,2,1206354,0.00016570,99.94838262
4452,媲,女,13,2,1206356,0.00016570,99.94854832
4453,顥,頁,21,2,1206358,0.00016570,99.94871402
4454,棠,木,12,2,1206360,0.00016570,99.94887972
4455,譁,言,19,2,1206362,0.00016570,99.94904542
4456,塢,土,13,2,1206364,0.00016570,99.94921112
4457,囁,口,21,2,1206366,0.00016570,99.94937682
4458,琨,玉,12,2,1206368,0.00016570,99.94954252
4459,罌,缶,20,2,1206370,0.00016570,99.94970822
4460,痙,ば,12,2,1206372,0.00016570,99.94987392
4461,譎,言,19,2,1206374,0.00016570,99.95003962
4462,腋,肉,12,2,1206376,0.00016570,99.95020532
4463,餽,食,18,2,1206378,0.00016570,99.95037102
4464,腴,肉,12,2,1206380,0.00016570,99.95053672
4465,傕,人,12,2,1206382,0.00016570,99.95070242
4466,腓,肉,12,2,1206384,0.00016570,99.95086812
4467,紓,糸,10,2,1206386,0.00016570,99.95103382
4468,雹,雨,13,2,1206388,0.00016570,99.95119952
4469,睇,目,12,2,1206390,0.00016570,99.95136522
4470,軾,車,13,2,1206392,0.00016570,99.95153092
4471,擘,手,17,2,1206394,0.00016570,99.95169662
4472,槃,木,14,2,1206396,0.00016570,99.95186232
4473,簑,竹,16,2,1206398,0.00016570,99.95202802
4474,雋,隹,12,2,1206400,0.00016570,99.95219372
4475,豁,谷,17,2,1206402,0.00016570,99.95235942
4476,詰,言,13,2,1206404,0.00016570,99.95252512
4477,櫺,木,21,2,1206406,0.00016570,99.95269082
4478,榨,木,14,2,1206408,0.00016570,99.95285652
4479,贗,貝,22,2,1206410,0.00016570,99.95302222
4480,榛,木,14,2,1206412,0.00016570,99.95318792
4481,鱔,魚,23,2,1206414,0.00016570,99.95335362
4482,瘁,ば,13,2,1206416,0.00016570,99.95351932
4483,襤,衣,20,2,1206418,0.00016570,99.95368502
4484,銬,金,14,2,1206420,0.00016570,99.95385072
4485,氪,气,11,2,1206422,0.00016570,99.95401642
4486,嬋,女,15,2,1206424,0.00016570,99.95418212
4487,尷,尢,17,2,1206426,0.00016570,99.95434782
4488,蝨,虫,15,2,1206428,0.00016570,99.95451352
4489,簌,竹,17,2,1206430,0.00016570,99.95467922
4490,閨,門,14,2,1206432,0.00016570,99.95484492
4491,巍,山,21,2,1206434,0.00016570,99.95501062
4492,誹,言,15,2,1206436,0.00016570,99.95517632
4493,醴,酉,20,2,1206438,0.00016570,99.95534202
4494,碾,石,15,2,1206440,0.00016570,99.95550772
4495,寔,で,12,2,1206442,0.00016570,99.95567342
4496,蠡,虫,21,2,1206444,0.00016570,99.95583912
4497,躇,足,19,2,1206446,0.00016570,99.95600482
4498,瀾,水,20,2,1206448,0.00016570,99.95617052
4499,璜,玉,16,2,1206450,0.00016570,99.95633622
4500,銖,金,14,2,1206452,0.00016570,99.95650192
4501,羯,羊,15,2,1206454,0.00016570,99.95666762
4502,閡,門,14,2,1206456,0.00016570,99.95683332
4503,稷,禾,15,2,1206458,0.00016570,99.95699902
4504,暱,日,15,2,1206460,0.00016570,99.95716472
4506,兗,,9,1,1206462,0.00008285,99.95733042
4508,恪,心,9,1,1206464,0.00008285,99.95749612
4509,氐,氏,5,1,1206465,0.00008285,99.95757897
4510,沱,水,8,1,1206466,0.00008285,99.95766182
4511,汎,水,6,1,1206467,0.00008285,99.95774467
4512,泗,水,8,1,1206468,0.00008285,99.95782752
4513,刎,刀,6,1,1206469,0.00008285,99.95791037
4514,咫,口,9,1,1206470,0.00008285,99.95799322
4516,倣,人,10,1,1206472,0.00008285,99.95815892
4517,叱,口,5,1,1206473,0.00008285,99.95824177
4518,姣,女,9,1,1206474,0.00008285,99.95832462
4520,浬,水,10,1,1206476,0.00008285,99.95849032
4521,阡,阜,6,1,1206477,0.00008285,99.95857317
4522,啣,口,11,1,1206478,0.00008285,99.95865602
4523,朴,木,6,1,1206479,0.00008285,99.95873887
4524,悖,心,10,1,1206480,0.00008285,99.95882172
4526,挈,手,10,1,1206482,0.00008285,99.95898742
4527,弁,廾,5,1,1206483,0.00008285,99.95907027
4528,珞,玉,10,1,1206484,0.00008285,99.95915312
4530,皋,白,10,1,1206486,0.00008285,99.95931882
4532,奘,大,10,1,1206488,0.00008285,99.95948452
4533,佯,人,8,1,1206489,0.00008285,99.95956737
4534,倨,人,10,1,1206490,0.00008285,99.95965022
4535,抿,手,8,1,1206491,0.00008285,99.95973307
4536,倏,人,11,1,1206492,0.00008285,99.95981592
4537,枋,木,8,1,1206493,0.00008285,99.95989877
4538,冢,だ,10,1,1206494,0.00008285,99.95998162
4539,杓,木,7,1,1206495,0.00008285,99.96006447
4540,娉,女,10,1,1206496,0.00008285,99.96014732
4541,咋,口,8,1,1206497,0.00008285,99.96023017
4542,偃,人,11,1,1206498,0.00008285,99.96031302
4543,邢,邑,7,1,1206499,0.00008285,99.96039587
4544,窈,穴,10,1,1206500,0.00008285,99.96047872
4545,孚,子,7,1,1206501,0.00008285,99.96056157
4546,鬲,鬲,10,1,1206502,0.00008285,99.96064442
4547,芍,艸,7,1,1206503,0.00008285,99.96072727
4548,茴,艸,10,1,1206504,0.00008285,99.96081012
4549,圻,土,7,1,1206505,0.00008285,99.96089297
4550,茗,艸,10,1,1206506,0.00008285,99.96097582
4551,吮,口,7,1,1206507,0.00008285,99.96105867
4552,茨,艸,10,1,1206508,0.00008285,99.96114152
4553,刨,刀,7,1,1206509,0.00008285,99.96122437
4554,婪,女,11,1,1206510,0.00008285,99.96130722
4555,泠,水,8,1,1206511,0.00008285,99.96139007
4556,荃,艸,10,1,1206512,0.00008285,99.96147292
4557,苛,艸,9,1,1206513,0.00008285,99.96155577
4558,逅,ひ,10,1,1206514,0.00008285,99.96163862
4559,泯,水,8,1,1206515,0.00008285,99.96172147
4560,俸,人,10,1,1206516,0.00008285,99.96180432
4561,祉,示,9,1,1206517,0.00008285,99.96188717
4562,孰,子,11,1,1206518,0.00008285,99.96197002
4563,泅,水,8,1,1206519,0.00008285,99.96205287
4564,窕,穴,11,1,1206520,0.00008285,99.96213572
4565,洌,水,9,1,1206521,0.00008285,99.96221857
4566,旎,方,11,1,1206522,0.00008285,99.96230142
4567,虻,虫,9,1,1206523,0.00008285,99.96238427
4568,捩,手,11,1,1206524,0.00008285,99.96246712
4569,牴,牛,9,1,1206525,0.00008285,99.96254997
4570,晦,日,11,1,1206526,0.00008285,99.96263282
4571,疣,ば,9,1,1206527,0.00008285,99.96271567
4572,嵐,山,12,1,1206528,0.00008285,99.96279852
4573,洵,水,9,1,1206529,0.00008285,99.96288137
4574,蛆,虫,11,1,1206530,0.00008285,99.96296422
4575,柚,木,9,1,1206531,0.00008285,99.96304707
4576,蚶,虫,11,1,1206532,0.00008285,99.96312992
4578,釧,金,11,1,1206534,0.00008285,99.96329562
4580,捫,手,11,1,1206536,0.00008285,99.96346132
4582,愜,心,12,1,1206538,0.00008285,99.96362702
4583,仃,人,4,1,1206539,0.00008285,99.96370987
4584,硃,石,11,1,1206540,0.00008285,99.96379272
4585,乩,乙,6,1,1206541,0.00008285,99.96387557
4586,啻,口,12,1,1206542,0.00008285,99.96395842
4588,淌,水,11,1,1206544,0.00008285,99.96412412
4589,甬,用,7,1,1206545,0.00008285,99.96420697
4590,捱,手,11,1,1206546,0.00008285,99.96428982
4591,侃,人,8,1,1206547,0.00008285,99.96437267
4592,惻,心,12,1,1206548,0.00008285,99.96445552
4593,戕,戈,8,1,1206549,0.00008285,99.96453837
4594,絀,糸,11,1,1206550,0.00008285,99.96462122
4595,妓,女,7,1,1206551,0.00008285,99.96470407
4596,崛,山,11,1,1206552,0.00008285,99.96478692
4597,杳,木,8,1,1206553,0.00008285,99.96486977
4598,愎,心,12,1,1206554,0.00008285,99.96495262
4599,佃,人,7,1,1206555,0.00008285,99.96503547
4600,脯,肉,11,1,1206556,0.00008285,99.96511832
4601,羌,羊,8,1,1206557,0.00008285,99.96520117
4602,惇,心,11,1,1206558,0.00008285,99.96528402
4603,苧,艸,9,1,1206559,0.00008285,99.96536687
4604,訢,言,11,1,1206560,0.00008285,99.96544972
4605,泓,水,8,1,1206561,0.00008285,99.96553257
4606,笞,竹,11,1,1206562,0.00008285,99.96561542
4607,洱,水,9,1,1206563,0.00008285,99.96569827
4608,猙,犬,11,1,1206564,0.00008285,99.96578112
4609,柒,木,9,1,1206565,0.00008285,99.96586397
4610,笮,竹,11,1,1206566,0.00008285,99.96594682
4611,氖,气,6,1,1206567,0.00008285,99.96602967
4612,焊,火,11,1,1206568,0.00008285,99.96611252
4614,揩,手,12,1,1206570,0.00008285,99.96627822
4616,淄,水,11,1,1206572,0.00008285,99.96644392
4617,酉,酉,7,1,1206573,0.00008285,99.96652677
4618,恿,心,11,1,1206574,0.00008285,99.96660962
4619,沅,水,7,1,1206575,0.00008285,99.96669247
4620,崢,山,11,1,1206576,0.00008285,99.96677532
4621,昊,日,8,1,1206577,0.00008285,99.96685817
4622,訟,言,11,1,1206578,0.00008285,99.96694102
4623,酊,酉,9,1,1206579,0.00008285,99.96702387
4624,豉,豆,11,1,1206580,0.00008285,99.96710672
4625,亟,二,9,1,1206581,0.00008285,99.96718957
4626,堰,土,12,1,1206582,0.00008285,99.96727242
4628,揹,手,12,1,1206584,0.00008285,99.96743812
4630,棹,木,12,1,1206586,0.00008285,99.96760382
4631,攸,の,7,1,1206587,0.00008285,99.96768667
4632,嵩,山,13,1,1206588,0.00008285,99.96776952
4633,苓,艸,9,1,1206589,0.00008285,99.96785237
4634,幌,巾,13,1,1206590,0.00008285,99.96793522
4635,甭,用,9,1,1206591,0.00008285,99.96801807
4636,昀,日,8,1,1206592,0.00008285,99.96810092
4637,杼,木,8,1,1206593,0.00008285,99.96818377
4638,盅,皿,9,1,1206594,0.00008285,99.96826662
4640,痢,ば,12,1,1206596,0.00008285,99.96843232
4641,塭,口,13,1,1206597,0.00008285,99.96851517
4642,賁,貝,12,1,1206598,0.00008285,99.96859802
4643,軼,車,12,1,1206599,0.00008285,99.96868087
4644,溴,水,13,1,1206600,0.00008285,99.96876372
4645,幄,巾,12,1,1206601,0.00008285,99.96884657
4646,嗉,口,13,1,1206602,0.00008285,99.96892942
4647,湡,水,12,1,1206603,0.00008285,99.96901227
4648,搆,手,13,1,1206604,0.00008285,99.96909512
4649,碴,石,14,1,1206605,0.00008285,99.96917797
4650,菠,艸,12,1,1206606,0.00008285,99.96926082
4651,裱,衣,14,1,1206607,0.00008285,99.96934367
4652,煜,火,13,1,1206608,0.00008285,99.96942652
4653,淼,水,12,1,1206609,0.00008285,99.96950937
4654,隍,阜,12,1,1206610,0.00008285,99.96959222
4655,蜚,虫,14,1,1206611,0.00008285,99.96967507
4656,渭,水,12,1,1206612,0.00008285,99.96975792
4657,裰,衣,14,1,1206613,0.00008285,99.96984077
4658,暘,日,13,1,1206614,0.00008285,99.96992362
4659,撂,手,14,1,1206615,0.00008285,99.97000647
4660,塚,土,13,1,1206616,0.00008285,99.97008932
4661,榖,木,14,1,1206617,0.00008285,99.97017217
4662,馭,馬,12,1,1206618,0.00008285,99.97025502
4663,潁,水,15,1,1206619,0.00008285,99.97033787
4664,渥,水,12,1,1206620,0.00008285,99.97042072
4665,徫,彳,12,1,1206621,0.00008285,99.97050357
4666,棻,木,12,1,1206622,0.00008285,99.97058642
4667,潢,水,15,1,1206623,0.00008285,99.97066927
4668,幗,巾,14,1,1206624,0.00008285,99.97075212
4669,銎,金,14,1,1206625,0.00008285,99.97083497
4670,嶄,山,14,1,1206626,0.00008285,99.97091782
4671,觚,角,12,1,1206627,0.00008285,99.97100067
4672,遐,ひ,13,1,1206628,0.00008285,99.97108352
4673,儆,人,15,1,1206629,0.00008285,99.97116637
4674,逾,ひ,13,1,1206630,0.00008285,99.97124922
4675,璉,玉,15,1,1206631,0.00008285,99.97133207
4676,葷,艸,13,1,1206632,0.00008285,99.97141492
4677,瞍,目,15,1,1206633,0.00008285,99.97149777
4678,漾,水,14,1,1206634,0.00008285,99.97158062
4679,酚,酉,11,1,1206635,0.00008285,99.97166347
4680,暝,日,14,1,1206636,0.00008285,99.97174632
4681,魟,魚,14,1,1206637,0.00008285,99.97182917
4682,賂,貝,13,1,1206638,0.00008285,99.97191202
4683,瞅,目,14,1,1206639,0.00008285,99.97199487
4684,瑣,玉,14,1,1206640,0.00008285,99.97207772
4685,頎,頁,13,1,1206641,0.00008285,99.97216057
4686,鈷,金,13,1,1206642,0.00008285,99.97224342
4687,蓽,艸,15,1,1206643,0.00008285,99.97232627
4688,稞,禾,13,1,1206644,0.00008285,99.97240912
4689,蔞,艸,15,1,1206645,0.00008285,99.97249197
4690,鈽,金,13,1,1206646,0.00008285,99.97257482
4691,蝟,虫,15,1,1206647,0.00008285,99.97265767
4692,艋,舟,14,1,1206648,0.00008285,99.97274052
4693,褙,衣,15,1,1206649,0.00008285,99.97282337
4694,鉋,金,13,1,1206650,0.00008285,99.97290622
4695,舺,舟,11,1,1206651,0.00008285,99.97298907
4696,蓊,艸,14,1,1206652,0.00008285,99.97307192
4697,眥,目,11,1,1206653,0.00008285,99.97315477
4698,犒,牛,14,1,1206654,0.00008285,99.97323762
4699,瑢,玉,14,1,1206655,0.00008285,99.97332047
4700,痳,ば,13,1,1206656,0.00008285,99.97340332
4701,腊,肉,12,1,1206657,0.00008285,99.97348617
4702,粵,米,13,1,1206658,0.00008285,99.97356902
4703,閫,門,15,1,1206659,0.00008285,99.97365187
4704,瘀,ば,13,1,1206660,0.00008285,99.97373472
4705,萣,艸,12,1,1206661,0.00008285,99.97381757
4706,蜩,虫,14,1,1206662,0.00008285,99.97390042
4707,滸,水,14,1,1206663,0.00008285,99.97398327
